name,M1,M10,M11,M12,M2,M3,M4,M5,M6,M7,M8,M9
Skookumchuck1,0.029,0.06,0.026,0.025,0.034,0.044,0.147,0.184,0.21,0.195,0.199,0.137
Slate_Creek,1.195,1.082,1.069,1.112,1.222,1.298,1.673,2.375,2.411,2.409,2.019,1.363
Slide_Creek_1,6.707,5.26,5.86,8.43,5.437,5.411,7.876,8.531,7.222,5.328,3.22,1.158
Smith_Falls1,3.179,2.632,2.836,3.175,2.913,3.035,3.033,4.278,3.989,3.708,3.077,2.439
Smith_Falls2,3.179,2.632,2.836,3.175,2.913,3.035,3.033,4.278,3.989,3.708,3.077,2.439
Smith_Falls3,0.371,0.307,0.331,0.37,0.34,0.354,0.354,0.499,0.465,0.433,0.359,0.285
Soda_1,0,0.073,0.03,0,0,0.116,0.943,1.196,1.034,1.771,1.22,0.275
Soda_2,0,0.073,0.03,0,0,0.116,0.943,1.196,1.034,1.771,1.22,0.275
Soda_Springs_1,3.963,2.074,2.924,5.612,2.988,1.439,5.29,7.417,4.327,2.478,1.823,1.771
Soo_River_1,1.714,2.252,1.905,1.757,1.691,1.476,1.789,2.822,3.075,2.944,2.539,2.121
Soo_River_2,1.714,2.252,1.905,1.757,1.691,1.476,1.789,2.822,3.075,2.944,2.539,2.121
SouthConsol,0.287,0.324,0.254,0.45,0.314,0.206,0.204,0.503,0.444,0.562,0.482,0.511
SouthDryCreekHydro1,0.999,0.62,0.655,0.782,0.869,0.884,0.91,0.972,0.96,0.944,0.718,0.604
SouthForkTolt,3.718,3.078,3.317,3.714,3.407,3.55,3.548,5.004,4.665,4.337,3.599,2.852
Spicer_Meadow1,0.529,0.449,0.412,0.43,0.524,0.576,0.69,0.939,0.933,0.932,0.816,0.589
Spicer_Meadow2,0.529,0.449,0.412,0.43,0.524,0.576,0.69,0.939,0.933,0.932,0.816,0.589
Spicer_Meadow3,0.099,0.084,0.077,0.08,0.098,0.107,0.129,0.175,0.174,0.174,0.152,0.11
Spillimacheen_1,0.2167502,0.1977614,0.2092376,0.2139767,0.1850285,0.2617451,0.2583775,0.4618053,0.4010921,0.2141759,0.1300375,0.1509633
Spillimacheen_2,0.2167502,0.1977614,0.2092376,0.2139767,0.1850285,0.2617451,0.2583775,0.4618053,0.4010921,0.2141759,0.1300375,0.1509633
Spillimacheen_3,0.6069005,0.553732,0.5858653,0.5991346,0.5180799,0.7328864,0.7234569,1.293055,1.123058,0.5996926,0.364105,0.4226974
SpiritMountain1,0.558,0.679,0.415,0.418,0.489,0.544,0.561,1.289,2.422,2.554,2.758,1.637
Spray1_1,10.871,13.47,12.226,12.04,11.208,10.997,9.408,11.57,15.472,17.218,12.652,9.914
Spray2_1,10.871,13.47,12.226,12.04,11.208,10.997,9.408,11.57,15.472,17.218,12.652,9.914
Springville,0.749,0.749,0.724,0.749,0.676,0.749,0.724,0.749,0.724,0.749,0.749,0.724
Stampede_1,0.114,0.096,0.089,0.093,0.113,0.124,0.148,0.202,0.201,0.2,0.175,0.127
Stampede_2,0.569,0.482,0.443,0.463,0.564,0.619,0.742,1.01,1.003,1.002,0.877,0.633
Stave_Falls_1,9.862133,8.998146,9.520311,9.735938,8.418798,11.9094,11.75617,21.01214,18.24969,9.745006,5.916707,6.868832
Stave_Falls_2,9.862133,8.998146,9.520311,9.735938,8.418798,11.9094,11.75617,21.01214,18.24969,9.745006,5.916707,6.868832
StewartMountain,2.787,2.307,2.486,2.783,2.554,2.661,2.659,3.75,3.497,3.25,2.697,2.138
Stokke1,2.832,3.721,3.147,2.902,2.794,2.438,2.955,4.662,5.08,4.864,4.194,3.505
Stokke2,2.832,3.721,3.147,2.902,2.794,2.438,2.955,4.662,5.08,4.864,4.194,3.505
Stone_Creek_1,2.765,2.289,2.466,2.761,2.533,2.64,2.638,3.72,3.469,3.224,2.676,2.121
StonyGorge1,0.474,0.402,0.369,0.385,0.47,0.516,0.618,0.841,0.836,0.835,0.731,0.527
StonyGorge2,0.474,0.402,0.369,0.385,0.47,0.516,0.618,0.841,0.836,0.835,0.731,0.527
Strathcona_1,7.04438,6.427247,6.800222,6.954242,6.013427,8.506717,8.397268,15.00867,13.03549,6.960718,4.226219,4.906309
Strathcona_2,7.04438,6.427247,6.800222,6.954242,6.013427,8.506717,8.397268,15.00867,13.03549,6.960718,4.226219,4.906309
StrawberryCreek1,0.062,0.075,0.046,0.046,0.054,0.06,0.062,0.143,0.269,0.284,0.306,0.182
StrawberryCreek2,0.062,0.075,0.046,0.046,0.054,0.06,0.062,0.143,0.269,0.284,0.306,0.182
StrawberryCreek3,0.062,0.075,0.046,0.046,0.054,0.06,0.062,0.143,0.269,0.284,0.306,0.182
Strontia1,0.123,0.093,0.082,0.086,0.115,0.122,0.123,0.185,0.18,0.186,0.152,0.117
Strontia2,0.123,0.093,0.082,0.086,0.115,0.122,0.123,0.185,0.18,0.186,0.152,0.117
Sugarloaf,0.614,0.467,0.41,0.432,0.577,0.609,0.617,0.927,0.902,0.932,0.762,0.585
Sullivan_1,0.836,0.788,0.798,0.868,0.735,0.728,0.874,0.87,0.85,0.505,0.719,0.765
Sullivan_10,0.836,0.788,0.798,0.868,0.735,0.728,0.874,0.87,0.85,0.505,0.719,0.765
Sullivan_11,0.836,0.788,0.798,0.868,0.735,0.728,0.874,0.87,0.85,0.505,0.719,0.765
Sullivan_12,0.836,0.788,0.798,0.868,0.735,0.728,0.874,0.87,0.85,0.505,0.719,0.765
Sullivan_13,0.836,0.788,0.798,0.868,0.735,0.728,0.874,0.87,0.85,0.505,0.719,0.765
Sullivan_2,0.836,0.788,0.798,0.868,0.735,0.728,0.874,0.87,0.85,0.505,0.719,0.765
Sullivan_3,0.836,0.788,0.798,0.868,0.735,0.728,0.874,0.87,0.85,0.505,0.719,0.765
Sullivan_4,0.836,0.788,0.798,0.868,0.735,0.728,0.874,0.87,0.85,0.505,0.719,0.765
Sullivan_5,0.836,0.788,0.798,0.868,0.735,0.728,0.874,0.87,0.85,0.505,0.719,0.765
Sullivan_6,0.836,0.788,0.798,0.868,0.735,0.728,0.874,0.87,0.85,0.505,0.719,0.765
Sullivan_7,0.836,0.788,0.798,0.868,0.735,0.728,0.874,0.87,0.85,0.505,0.719,0.765
Sullivan_8,0.836,0.788,0.798,0.868,0.735,0.728,0.874,0.87,0.85,0.505,0.719,0.765
Sullivan_9,0.697,0.656,0.665,0.723,0.613,0.606,0.728,0.725,0.708,0.421,0.599,0.638
Summer_Falls1,0,11.712,0,0,0,3.911,26.698,26.929,30.455,31.931,32.634,22.152
Summer_Falls2,0,11.712,0,0,0,3.911,26.698,26.929,30.455,31.931,32.634,22.152
Swan_Falls_1,4.975,4.119,4.438,4.969,4.558,4.75,4.747,6.695,6.242,5.802,4.815,3.816
Swan_Falls_2,4.975,4.119,4.438,4.969,4.558,4.75,4.747,6.695,6.242,5.802,4.815,3.816
Swift_2_21,9.679,5.433,19.606,19.3,16.133,11.082,4.761,7.978,7.736,2.953,2.004,3.239
Swift_2_22,9.679,5.433,19.606,19.3,16.133,11.082,4.761,7.978,7.736,2.953,2.004,3.239
Tacoma_1,0.565,0.43,0.378,0.397,0.531,0.56,0.567,0.853,0.83,0.857,0.701,0.538
Tacoma_2,0.565,0.43,0.378,0.397,0.531,0.56,0.567,0.853,0.83,0.857,0.701,0.538
Taylor_Draw,0.565,0.43,0.378,0.397,0.531,0.56,0.567,0.853,0.83,0.857,0.701,0.538
Tesla_1,4.803,3.976,4.285,4.797,4.401,4.586,4.583,6.463,6.026,5.602,4.649,3.684
The_Dalles_1,27.501,19.715,22.214,25.221,24.302,24.437,18.164,27.011,21.283,18.292,13.847,15.705
The_Dalles_10,27.501,19.715,22.214,25.221,24.302,24.437,18.164,27.011,21.283,18.292,13.847,15.705
The_Dalles_11,27.501,19.715,22.214,25.221,24.302,24.437,18.164,27.011,21.283,18.292,13.847,15.705
The_Dalles_12,27.501,19.715,22.214,25.221,24.302,24.437,18.164,27.011,21.283,18.292,13.847,15.705
The_Dalles_13,27.501,19.715,22.214,25.221,24.302,24.437,18.164,27.011,21.283,18.292,13.847,15.705
The_Dalles_14,27.501,19.715,22.214,25.221,24.302,24.437,18.164,27.011,21.283,18.292,13.847,15.705
The_Dalles_15,30.321,21.737,24.493,27.807,26.795,26.944,20.027,29.781,23.466,20.168,15.267,17.316
The_Dalles_16,30.321,21.737,24.493,27.807,26.795,26.944,20.027,29.781,23.466,20.168,15.267,17.316
The_Dalles_17,30.321,21.737,24.493,27.807,26.795,26.944,20.027,29.781,23.466,20.168,15.267,17.316
The_Dalles_18,30.321,21.737,24.493,27.807,26.795,26.944,20.027,29.781,23.466,20.168,15.267,17.316
The_Dalles_19,30.321,21.737,24.493,27.807,26.795,26.944,20.027,29.781,23.466,20.168,15.267,17.316
The_Dalles_2,27.501,19.715,22.214,25.221,24.302,24.437,18.164,27.011,21.283,18.292,13.847,15.705
The_Dalles_20,30.321,21.737,24.493,27.807,26.795,26.944,20.027,29.781,23.466,20.168,15.267,17.316
The_Dalles_21,30.321,21.737,24.493,27.807,26.795,26.944,20.027,29.781,23.466,20.168,15.267,17.316
The_Dalles_22,30.321,21.737,24.493,27.807,26.795,26.944,20.027,29.781,23.466,20.168,15.267,17.316
The_Dalles_3,27.501,19.715,22.214,25.221,24.302,24.437,18.164,27.011,21.283,18.292,13.847,15.705
The_Dalles_4,27.501,19.715,22.214,25.221,24.302,24.437,18.164,27.011,21.283,18.292,13.847,15.705
The_Dalles_5,31.626,22.672,25.547,29.004,27.948,28.103,20.888,31.063,24.475,21.036,15.924,18.061
The_Dalles_6,27.501,19.715,22.214,25.221,24.302,24.437,18.164,27.011,21.283,18.292,13.847,15.705
The_Dalles_7,27.501,19.715,22.214,25.221,24.302,24.437,18.164,27.011,21.283,18.292,13.847,15.705
The_Dalles_8,27.501,19.715,22.214,25.221,24.302,24.437,18.164,27.011,21.283,18.292,13.847,15.705
The_Dalles_9,27.501,19.715,22.214,25.221,24.302,24.437,18.164,27.011,21.283,18.292,13.847,15.705
The_Dalles_F1,4.936,3.539,3.987,4.527,4.362,4.386,3.26,4.848,3.82,3.283,2.485,2.819
The_Dalles_F2,4.936,3.539,3.987,4.527,4.362,4.386,3.26,4.848,3.82,3.283,2.485,2.819
ThermalitoDiverson,0.645,0.547,0.502,0.524,0.639,0.702,0.841,1.144,1.137,1.135,0.994,0.717
Thompson_Falls1,2.139,1.734,2.084,2.111,1.721,1.418,2.196,3.643,3.364,3.009,1.814,1.11
Thompson_Falls2,2.139,1.734,2.084,2.111,1.721,1.418,2.196,3.643,3.364,3.009,1.814,1.11
Thompson_Falls3,2.139,1.734,2.084,2.111,1.721,1.418,2.196,3.643,3.364,3.009,1.814,1.11
Thompson_Falls4,2.139,1.734,2.084,2.111,1.721,1.418,2.196,3.643,3.364,3.009,1.814,1.11
Thompson_Falls5,2.139,1.734,2.084,2.111,1.721,1.418,2.196,3.643,3.364,3.009,1.814,1.11
Thompson_Falls6,2.139,1.734,2.084,2.111,1.721,1.418,2.196,3.643,3.364,3.009,1.814,1.11
Thompson_Falls7,24.424,19.799,23.804,24.11,19.651,16.194,25.075,41.606,38.415,34.367,20.716,12.68
ThousandSpring1,0.188,0.171,0.168,0.174,0.194,0.206,0.27,0.384,0.391,0.392,0.329,0.22
ThousandSpring2,0.188,0.171,0.168,0.174,0.194,0.206,0.27,0.384,0.391,0.392,0.329,0.22
ThousandSpring3,1.277,1.165,1.142,1.181,1.317,1.401,1.835,2.608,2.659,2.666,2.235,1.496
Three_Sisters_1,0.709,0.879,0.797,0.785,0.731,0.717,0.614,0.755,1.009,1.123,0.825,0.647
TietonDamHydroUNIT1,0.201,0.411,0.18,0.17,0.232,0.304,1.012,1.267,1.446,1.346,1.373,0.948
TietonDamHydroUNIT2,0.201,0.411,0.18,0.17,0.232,0.304,1.012,1.267,1.446,1.346,1.373,0.948
Tiger_Creek_H1,14.665,14.449,15.698,16.211,14.134,15.079,7.946,9.263,14.332,15.564,14.189,14.52
Tiger_Creek_H2,15.307,15.082,16.386,16.92,14.752,15.74,8.294,9.669,14.959,16.245,14.81,15.156
Tipella1,2.488,3.268,2.764,2.549,2.454,2.142,2.596,4.095,4.462,4.272,3.684,3.079
Tipella2,2.488,3.268,2.764,2.549,2.454,2.142,2.596,4.095,4.462,4.272,3.684,3.079
Trinity_1,2.734,12.217,18.823,14.925,3.408,3.604,8.986,40.939,30.611,23.608,21.007,20.33
Trinity_2,2.734,12.217,18.823,14.925,3.408,3.604,8.986,40.939,30.611,23.608,21.007,20.33
Tulare_Success,0.309,0.262,0.241,0.251,0.306,0.336,0.403,0.549,0.545,0.544,0.477,0.344
Tunnel,1.996,1.786,1.806,1.934,1.911,2.039,2.304,3.12,3.041,2.976,2.553,1.792
Turlock_Lake_1,0,0.081,0,0,0.192,0.357,0.48,0.431,0.417,0.508,0.388,0.228
Turlock_Lake_2,0,0.081,0,0,0.192,0.357,0.48,0.431,0.417,0.508,0.388,0.228
Turlock_Lake_3,0,0.081,0,0,0.192,0.357,0.48,0.431,0.417,0.508,0.388,0.228
Twin_Falls1,1.041,1.085,0.934,0.842,1.259,1.372,2.281,3.257,3.512,3.67,3.093,1.876
Twin_Falls2,1.041,1.085,0.934,0.842,1.259,1.372,2.281,3.257,3.512,3.67,3.093,1.876
Twin_Falls_1,0.723,0.598,0.645,0.722,0.662,0.69,0.689,0.972,0.907,0.843,0.699,0.554
Twin_Falls_2,3.797,3.144,3.388,3.793,3.479,3.626,3.623,5.11,4.765,4.429,3.675,2.913
Tyson_Creek_1,2.39,3.14,2.656,2.449,2.358,2.058,2.494,3.935,4.287,4.105,3.54,2.958
U_Bonnington_1,1.192126,1.087688,1.150807,1.176872,1.017657,1.439598,1.421076,2.539929,2.206007,1.177968,0.7152064,0.8302984
U_Bonnington_2,1.192126,1.087688,1.150807,1.176872,1.017657,1.439598,1.421076,2.539929,2.206007,1.177968,0.7152064,0.8302984
U_Bonnington_3,1.192126,1.087688,1.150807,1.176872,1.017657,1.439598,1.421076,2.539929,2.206007,1.177968,0.7152064,0.8302984
U_Bonnington_4,1.192126,1.087688,1.150807,1.176872,1.017657,1.439598,1.421076,2.539929,2.206007,1.177968,0.7152064,0.8302984
U_Bonnington_5,4.768503,4.350751,4.603227,4.707486,4.070628,5.758393,5.684304,10.15972,8.824026,4.711871,2.860825,3.321194
U_Bonnington_6,4.118253,3.757467,3.975514,4.065557,3.515542,4.973158,4.909172,8.774301,7.62075,4.069343,2.470713,2.868303
Union_Valley_1,12.912,10.689,11.519,12.896,11.831,12.328,12.319,17.375,16.201,15.06,12.497,9.905
UpperGorge1,8.85,7.326,7.895,8.838,8.109,8.449,8.443,11.908,11.103,10.321,8.565,6.788
UpperPwr4,1.503,1.37,1.344,1.39,1.549,1.648,2.159,3.068,3.128,3.136,2.629,1.76
Upper_Baker_1,16.828,15.697,15.265,17.05,7.081,1.165,10.032,18.348,12.04,13.701,9.358,11.051
Upper_Baker_2,16.828,15.697,15.265,17.05,7.081,1.165,10.032,18.348,12.04,13.701,9.358,11.051
Upper_Beaver_1,0.424,0.353,0.378,0.421,0.392,0.409,0.418,0.59,0.555,0.521,0.433,0.337
Upper_Beaver_2,0.385,0.321,0.344,0.383,0.356,0.372,0.38,0.537,0.505,0.473,0.393,0.306
Upper_Clowhom_1,2.825,3.71,3.138,2.894,2.786,2.432,2.947,4.65,5.066,4.851,4.183,3.495
Upper_Falls_1,5.921,4.901,5.282,5.913,5.425,5.653,5.649,7.967,7.428,6.905,5.73,4.542
Upper_Malad_1,1.554,1.416,1.389,1.437,1.602,1.704,2.232,3.172,3.234,3.242,2.718,1.82
Upper_Mamquam_1,3.213,4.22,3.57,3.292,3.169,2.766,3.352,5.289,5.762,5.517,4.757,3.975
Upper_Mamquam_2,3.213,4.22,3.57,3.292,3.169,2.766,3.352,5.289,5.762,5.517,4.757,3.975
Upper_Molina_1,2.123,1.614,1.419,1.491,1.994,2.104,2.132,3.204,3.116,3.219,2.632,2.021
Upper_Salmon1,4.035,3.34,3.6,4.03,3.697,3.853,3.85,5.43,5.063,4.706,3.905,3.095
Upper_Salmon2,4.035,3.34,3.6,4.03,3.697,3.853,3.85,5.43,5.063,4.706,3.905,3.095
Upper_Salmon3,3.888,3.219,3.468,3.883,3.562,3.712,3.709,5.232,4.878,4.534,3.763,2.982
Upper_Salmon4,3.888,3.219,3.468,3.883,3.562,3.712,3.709,5.232,4.878,4.534,3.763,2.982
Upper_Stave1,1.226,1.61,1.362,1.256,1.209,1.055,1.279,2.018,2.199,2.105,1.815,1.517
Upper_Stave2,2.837,3.727,3.153,2.907,2.799,2.443,2.96,4.671,5.089,4.873,4.202,3.511
Upper_Stave3,2.837,3.727,3.153,2.907,2.799,2.443,2.96,4.671,5.089,4.873,4.202,3.511
Upper_Stave4,2.837,3.727,3.153,2.907,2.799,2.443,2.96,4.671,5.089,4.873,4.202,3.511
Upriver_Dam1,0.895,0.235,0.377,0.412,0.88,0.573,0.957,1.026,0.4,0.009,0,0.009
Upriver_Dam2,0.895,0.235,0.377,0.412,0.88,0.573,0.957,1.026,0.4,0.009,0,0.009
Upriver_Dam3,0.895,0.235,0.377,0.412,0.88,0.573,0.957,1.026,0.4,0.009,0,0.009
Upriver_Dam4,2.619,0.687,1.102,1.205,2.574,1.676,2.8,3.001,1.17,0.025,0,0.027
Upriver_Dam5,2.619,0.687,1.102,1.205,2.574,1.676,2.8,3.001,1.17,0.025,0,0.027
Vallecito1,0.197,0.149,0.131,0.138,0.185,0.195,0.197,0.297,0.289,0.298,0.244,0.187
Vallecito2,0.614,0.467,0.41,0.432,0.577,0.609,0.617,0.927,0.902,0.932,0.762,0.585
Vallecito3,0.614,0.467,0.41,0.432,0.577,0.609,0.617,0.927,0.902,0.932,0.762,0.585
Valley_View_1,1.528,1.276,1.363,1.516,1.415,1.478,1.522,2.148,2.027,1.905,1.584,1.226
Verdi_1,0.756,0.626,0.675,0.755,0.693,0.722,0.721,1.017,0.949,0.882,0.732,0.58
Vestal_AreaAgg,20.088,20.088,19.44,20.088,18.144,20.088,19.44,20.088,19.44,20.088,20.088,19.44
Wahleach_1,14.08876,12.85449,13.60044,13.90848,12.02685,17.01343,16.79454,30.01735,26.07099,13.92144,8.452438,9.812617
Walden_North_1,0.925,1.215,1.028,0.948,0.913,0.796,0.965,1.523,1.659,1.589,1.37,1.145
Walden_North_2,0.925,1.215,1.028,0.948,0.913,0.796,0.965,1.523,1.659,1.589,1.37,1.145
Walden_North_3,0.925,1.215,1.028,0.948,0.913,0.796,0.965,1.523,1.659,1.589,1.37,1.145
Walden_North_4,0.925,1.215,1.028,0.948,0.913,0.796,0.965,1.523,1.659,1.589,1.37,1.145
Walden_North_5,0.925,1.215,1.028,0.948,0.913,0.796,0.965,1.523,1.659,1.589,1.37,1.145
WalterHardman1,0.8670007,0.7910457,0.8369504,0.8559066,0.7401141,1.046981,1.03351,1.847221,1.604368,0.8567038,0.5201501,0.6038534
WalterHardman2,0.8670007,0.7910457,0.8369504,0.8559066,0.7401141,1.046981,1.03351,1.847221,1.604368,0.8567038,0.5201501,0.6038534
Walterville_1,2.281,2.041,2.064,2.21,2.184,2.33,2.633,3.565,3.475,3.401,2.918,2.048
Waneta1,26.01002,23.73137,25.10851,25.6772,22.20342,31.40942,31.0053,55.41664,48.13105,25.70111,15.6045,18.1156
Waneta2,26.01002,23.73137,25.10851,25.6772,22.20342,31.40942,31.0053,55.41664,48.13105,25.70111,15.6045,18.1156
Waneta3,26.01002,23.73137,25.10851,25.6772,22.20342,31.40942,31.0053,55.41664,48.13105,25.70111,15.6045,18.1156
Waneta4,26.01002,23.73137,25.10851,25.6772,22.20342,31.40942,31.0053,55.41664,48.13105,25.70111,15.6045,18.1156
WarmSpringsPwr,5.588,5.001,5.057,5.415,5.351,5.709,6.451,8.735,8.514,8.332,7.149,5.018
Washoe_1,0.41,0.339,0.365,0.409,0.375,0.391,0.391,0.551,0.514,0.478,0.396,0.314
Washoe_2,0.41,0.339,0.365,0.409,0.375,0.391,0.391,0.551,0.514,0.478,0.396,0.314
Weeks_Falls,0.125,0.256,0.112,0.106,0.144,0.189,0.631,0.79,0.901,0.839,0.855,0.591
Wells01,37.297,29.121,31.808,33.554,34.134,34.067,28.841,39.365,40.718,43.32,35.808,24.523
Wells02,37.297,29.121,31.808,33.554,34.134,34.067,28.841,39.365,40.718,43.32,35.808,24.523
Wells03,37.297,29.121,31.808,33.554,34.134,34.067,28.841,39.365,40.718,43.32,35.808,24.523
Wells04,37.297,29.121,31.808,33.554,34.134,34.067,28.841,39.365,40.718,43.32,35.808,24.523
Wells05,37.297,29.121,31.808,33.554,34.134,34.067,28.841,39.365,40.718,43.32,35.808,24.523
Wells06,37.297,29.121,31.808,33.554,34.134,34.067,28.841,39.365,40.718,43.32,35.808,24.523
Wells07,37.297,29.121,31.808,33.554,34.134,34.067,28.841,39.365,40.718,43.32,35.808,24.523
Wells08,37.297,29.121,31.808,33.554,34.134,34.067,28.841,39.365,40.718,43.32,35.808,24.523
Wells09,37.297,29.121,31.808,33.554,34.134,34.067,28.841,39.365,40.718,43.32,35.808,24.523
Wells10,37.297,29.121,31.808,33.554,34.134,34.067,28.841,39.365,40.718,43.32,35.808,24.523
Whatshan_1,11.70451,10.67912,11.29883,11.55474,9.99154,14.13424,13.95238,24.93749,21.65897,11.5655,7.022026,8.152021
WhiteRock1,16.977,11.425,6.988,29.135,20.39,29.861,43.389,58.143,51.611,22.837,16.791,8.391
WhiteRock2,21.608,14.54,8.894,37.082,25.952,38.005,55.222,74.001,65.687,29.065,21.37,10.679
WhitewaterHydroWWHI,0.484,0.405,0.432,0.481,0.449,0.468,0.483,0.681,0.643,0.604,0.502,0.389
Williams_Fork1,0.737,0.561,0.493,0.518,0.692,0.731,0.74,1.112,1.082,1.118,0.914,0.702
Williams_Fork2,0.123,0.093,0.082,0.086,0.115,0.122,0.123,0.185,0.18,0.186,0.152,0.117
WilsonLake1,0.789,0.719,0.706,0.73,0.813,0.865,1.134,1.611,1.642,1.647,1.38,0.924
WilsonLake2,0.789,0.719,0.706,0.73,0.813,0.865,1.134,1.611,1.642,1.647,1.38,0.924
Woodward,0.949,0.804,0.738,0.771,0.94,1.032,1.237,1.683,1.672,1.669,1.462,1.055
Wynoochee,4.71,2.509,3.783,3.756,1.213,1.762,1.71,0,0,1.055,0.866,0.953
Yellowtail_1,6.097,13.769,15.134,13.803,6.533,6.953,6.501,6.459,25.976,25.819,13.654,11.036
Yellowtail_2,6.097,13.769,15.134,13.803,6.533,6.953,6.501,6.459,25.976,25.819,13.654,11.036
Yellowtail_3,6.097,13.769,15.134,13.803,6.533,6.953,6.501,6.459,25.976,25.819,13.654,11.036
Yellowtail_4,6.097,13.769,15.134,13.803,6.533,6.953,6.501,6.459,25.976,25.819,13.654,11.036
Yelm_1,1.395,1.155,1.245,1.393,1.278,1.332,1.331,1.878,1.751,1.627,1.35,1.07
Yelm_2,1.395,1.155,1.245,1.393,1.278,1.332,1.331,1.878,1.751,1.627,1.35,1.07
Yelm_3,2.791,2.31,2.489,2.787,2.557,2.664,2.662,3.755,3.501,3.255,2.701,2.141
Yorba_Linda,1.9,1.587,1.696,1.885,1.76,1.838,1.893,2.672,2.522,2.37,1.97,1.526
Zeballos_Lake_1,2.411,3.167,2.679,2.47,2.378,2.075,2.515,3.969,4.324,4.14,3.57,2.983
Zeballos_Lake_2,2.411,3.167,2.679,2.47,2.378,2.075,2.515,3.969,4.324,4.14,3.57,2.983
Zeballos_Lake_3,0.794,1.043,0.882,0.814,0.783,0.684,0.829,1.307,1.424,1.364,1.176,0.983
